epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1735,17406.5,1.16509,0.6944,1.13734,0.88538,0.80614,0.84692,0.50191,1.49826,0.69483,1.41471,1.4167e-05,1.4167e-05,1.4167e-05
1736,17423.6,1.15594,0.68042,1.13045,0.88538,0.80612,0.84693,0.50228,1.49807,0.69477,1.41458,1.41175e-05,1.41175e-05,1.41175e-05
1737,17432.1,1.14925,0.67668,1.12537,0.88538,0.8061,0.84698,0.50232,1.4979,0.69477,1.41447,1.4068e-05,1.4068e-05,1.4068e-05
1738,17442.6,1.12551,0.68173,1.12826,0.88537,0.80607,0.84699,0.50233,1.49787,0.69472,1.41443,1.40185e-05,1.40185e-05,1.40185e-05
1739,17452.6,1.15608,0.69531,1.14657,0.88537,0.80606,0.84711,0.50239,1.49786,0.69471,1.41444,1.3969e-05,1.3969e-05,1.3969e-05
1740,17462,1.16345,0.68464,1.13354,0.88537,0.80604,0.84709,0.50227,1.49774,0.69465,1.41438,1.39195e-05,1.39195e-05,1.39195e-05
1741,17475.5,1.19106,0.69276,1.13834,0.88536,0.80599,0.84713,0.50237,1.49747,0.69455,1.41424,1.387e-05,1.387e-05,1.387e-05
1742,17485.1,1.15601,0.67809,1.13477,0.88535,0.80591,0.84713,0.50238,1.4969,0.69421,1.41396,1.38205e-05,1.38205e-05,1.38205e-05
1743,17493.7,1.15461,0.68121,1.14066,0.88535,0.80587,0.84714,0.50258,1.49649,0.69412,1.41373,1.3771e-05,1.3771e-05,1.3771e-05
1744,17506,1.14525,0.67797,1.13247,0.88535,0.80588,0.84722,0.50282,1.49641,0.6941,1.4137,1.37215e-05,1.37215e-05,1.37215e-05
1745,17516.2,1.13722,0.67563,1.12456,0.88535,0.8059,0.84727,0.50283,1.49652,0.69417,1.41377,1.3672e-05,1.3672e-05,1.3672e-05
1746,17530.6,1.16872,0.67089,1.13841,0.88535,0.80588,0.84727,0.50282,1.49652,0.69413,1.41378,1.36225e-05,1.36225e-05,1.36225e-05
1747,17540.6,1.16078,0.67991,1.13499,0.8856,0.80581,0.8473,0.50279,1.49646,0.6941,1.41375,1.3573e-05,1.3573e-05,1.3573e-05
1748,17551.6,1.15928,0.67774,1.12913,0.88559,0.80581,0.84733,0.50275,1.49642,0.69413,1.41373,1.35235e-05,1.35235e-05,1.35235e-05
1749,17560.5,1.14647,0.67322,1.12803,0.8856,0.80581,0.84731,0.5028,1.49614,0.69406,1.41357,1.3474e-05,1.3474e-05,1.3474e-05
1750,17569.6,1.12234,0.66351,1.11438,0.88559,0.80581,0.84733,0.50269,1.49622,0.69404,1.41365,1.34245e-05,1.34245e-05,1.34245e-05
1751,17586.3,1.17259,0.68101,1.12839,0.88535,0.80591,0.84737,0.50267,1.49618,0.694,1.41364,1.3375e-05,1.3375e-05,1.3375e-05
1752,17596.1,1.13663,0.67246,1.12571,0.88535,0.80592,0.84736,0.50261,1.4962,0.69397,1.41365,1.33255e-05,1.33255e-05,1.33255e-05
1753,17604.7,1.1418,0.67834,1.13379,0.88535,0.80592,0.84736,0.50253,1.49627,0.69396,1.41369,1.3276e-05,1.3276e-05,1.3276e-05
1754,17613,1.13353,0.68162,1.13618,0.88535,0.80591,0.84728,0.5024,1.49629,0.69396,1.41371,1.32265e-05,1.32265e-05,1.32265e-05
1755,17622.1,1.16439,0.68316,1.14257,0.88535,0.80591,0.84726,0.50245,1.49631,0.69395,1.41375,1.3177e-05,1.3177e-05,1.3177e-05
1756,17631.8,1.13198,0.65859,1.12166,0.88535,0.80592,0.84725,0.50244,1.49644,0.69392,1.41386,1.31275e-05,1.31275e-05,1.31275e-05
1757,17640.4,1.14714,0.67051,1.13636,0.88535,0.80592,0.84719,0.50262,1.49605,0.69409,1.41375,1.3078e-05,1.3078e-05,1.3078e-05
1758,17649.1,1.11201,0.66127,1.10731,0.88535,0.80591,0.84721,0.50242,1.4961,0.69408,1.4138,1.30285e-05,1.30285e-05,1.30285e-05
1759,17658.6,1.13885,0.66719,1.11973,0.88535,0.8059,0.84725,0.50247,1.49597,0.69398,1.41371,1.2979e-05,1.2979e-05,1.2979e-05
1760,17666.8,1.20603,0.70501,1.16682,0.88535,0.8059,0.84728,0.50267,1.49569,0.6939,1.41353,1.29295e-05,1.29295e-05,1.29295e-05
1761,17685,1.16012,0.67923,1.13223,0.88535,0.80588,0.8473,0.50303,1.49532,0.69382,1.4133,1.288e-05,1.288e-05,1.288e-05
1762,17695.8,1.15351,0.67826,1.13525,0.88534,0.80582,0.84731,0.50301,1.49517,0.69376,1.4132,1.28305e-05,1.28305e-05,1.28305e-05
1763,17704.6,1.16431,0.68496,1.14071,0.88539,0.80581,0.84734,0.50309,1.49497,0.69369,1.41306,1.2781e-05,1.2781e-05,1.2781e-05
1764,17724.5,1.15101,0.66773,1.12016,0.88544,0.80581,0.84736,0.50312,1.49473,0.69362,1.41291,1.27315e-05,1.27315e-05,1.27315e-05
1765,17734.2,1.14037,0.66745,1.12324,0.8855,0.80581,0.84736,0.50313,1.49457,0.69357,1.41283,1.2682e-05,1.2682e-05,1.2682e-05
1766,17745.1,1.14674,0.66822,1.1289,0.88555,0.80581,0.84734,0.50332,1.49421,0.69347,1.4126,1.26325e-05,1.26325e-05,1.26325e-05
1767,17763.6,1.15395,0.67991,1.13871,0.88558,0.80581,0.84732,0.50312,1.49412,0.69344,1.41256,1.2583e-05,1.2583e-05,1.2583e-05
1768,17772.1,1.12726,0.65925,1.11913,0.88559,0.80581,0.84732,0.50312,1.49414,0.69342,1.41256,1.25335e-05,1.25335e-05,1.25335e-05
1769,17781.3,1.13618,0.66839,1.12485,0.88561,0.80581,0.84731,0.50308,1.49413,0.69339,1.41254,1.2484e-05,1.2484e-05,1.2484e-05
1770,17789.7,1.14942,0.67219,1.12872,0.88562,0.80581,0.84737,0.50353,1.49428,0.6934,1.41264,1.24345e-05,1.24345e-05,1.24345e-05
1771,17799.3,1.1489,0.67464,1.13431,0.88561,0.80581,0.84742,0.50365,1.49405,0.69336,1.41249,1.2385e-05,1.2385e-05,1.2385e-05
1772,17810.9,1.13559,0.66908,1.11887,0.88561,0.80581,0.84741,0.50353,1.49368,0.69329,1.41227,1.23355e-05,1.23355e-05,1.23355e-05
1773,17819.5,1.14883,0.66704,1.13219,0.88589,0.80581,0.84742,0.50384,1.4938,0.69331,1.41229,1.2286e-05,1.2286e-05,1.2286e-05
1774,17829.7,1.17692,0.68451,1.13668,0.88588,0.80581,0.84744,0.50388,1.49385,0.69339,1.41229,1.22365e-05,1.22365e-05,1.22365e-05
1775,17840.1,1.12918,0.65839,1.11423,0.88618,0.80581,0.84748,0.50427,1.49376,0.69335,1.41222,1.2187e-05,1.2187e-05,1.2187e-05
1776,17850.1,1.17572,0.68834,1.14941,0.88618,0.80581,0.8476,0.5043,1.49389,0.69338,1.4123,1.21375e-05,1.21375e-05,1.21375e-05
1777,17860.9,1.14544,0.66807,1.11605,0.88588,0.80581,0.8476,0.50432,1.49404,0.69338,1.41239,1.2088e-05,1.2088e-05,1.2088e-05
1778,17873,1.16675,0.68189,1.1365,0.8859,0.80581,0.84762,0.50439,1.49389,0.69333,1.41231,1.20385e-05,1.20385e-05,1.20385e-05
1779,17891.5,1.15776,0.68624,1.13299,0.88591,0.80581,0.84766,0.5045,1.49358,0.69326,1.41213,1.1989e-05,1.1989e-05,1.1989e-05
1780,17905.6,1.15292,0.6797,1.12566,0.88589,0.80581,0.84768,0.50438,1.49361,0.69327,1.41216,1.19395e-05,1.19395e-05,1.19395e-05
1781,17914.1,1.15658,0.68097,1.13445,0.88589,0.80581,0.84769,0.50442,1.4938,0.69329,1.41228,1.189e-05,1.189e-05,1.189e-05
1782,17923.6,1.14462,0.67868,1.12908,0.88588,0.80581,0.8477,0.50451,1.49394,0.69334,1.41236,1.18405e-05,1.18405e-05,1.18405e-05
1783,17936.3,1.13612,0.66513,1.11729,0.88555,0.80581,0.84771,0.50442,1.49412,0.69326,1.4125,1.1791e-05,1.1791e-05,1.1791e-05
1784,17956.4,1.15041,0.67383,1.12256,0.88552,0.80581,0.84769,0.50442,1.49422,0.69335,1.4125,1.17415e-05,1.17415e-05,1.17415e-05
1785,17970.2,1.14685,0.67369,1.12321,0.88548,0.80581,0.84768,0.50453,1.49401,0.6933,1.41236,1.1692e-05,1.1692e-05,1.1692e-05
1786,17980,1.13043,0.68071,1.12184,0.88543,0.80581,0.84768,0.50442,1.49377,0.6932,1.41219,1.16425e-05,1.16425e-05,1.16425e-05
1787,17988.2,1.12729,0.6564,1.11982,0.8854,0.80581,0.84769,0.50449,1.49351,0.69315,1.41203,1.1593e-05,1.1593e-05,1.1593e-05
1788,18000.5,1.12806,0.66698,1.10773,0.88538,0.80581,0.84773,0.50443,1.49364,0.69308,1.4122,1.15435e-05,1.15435e-05,1.15435e-05
1789,18010,1.17094,0.68751,1.15151,0.88536,0.80581,0.84774,0.50444,1.49372,0.69307,1.41226,1.1494e-05,1.1494e-05,1.1494e-05
1790,18018.2,1.13433,0.66799,1.12436,0.88534,0.80584,0.8478,0.50432,1.49346,0.69295,1.41208,1.14445e-05,1.14445e-05,1.14445e-05
1791,18026.6,1.17261,0.67972,1.14011,0.88535,0.80584,0.8478,0.50432,1.49326,0.693,1.41197,1.1395e-05,1.1395e-05,1.1395e-05
1792,18036.7,1.14552,0.67112,1.13066,0.88542,0.80644,0.84782,0.50433,1.49347,0.69303,1.4121,1.13455e-05,1.13455e-05,1.13455e-05
1793,18045.7,1.13834,0.66264,1.12151,0.88542,0.80645,0.8478,0.50433,1.49318,0.69297,1.41192,1.1296e-05,1.1296e-05,1.1296e-05
1794,18053.9,1.1322,0.6685,1.11233,0.88542,0.80645,0.8478,0.50432,1.49291,0.6929,1.41176,1.12465e-05,1.12465e-05,1.12465e-05
1795,18062.4,1.11905,0.66217,1.10239,0.88542,0.80645,0.8478,0.5045,1.49283,0.69285,1.41172,1.1197e-05,1.1197e-05,1.1197e-05
1796,18071.6,1.1555,0.67754,1.12426,0.88542,0.80647,0.84783,0.50484,1.49227,0.69281,1.41136,1.11475e-05,1.11475e-05,1.11475e-05
1797,18081,1.14663,0.67696,1.1287,0.88522,0.80713,0.84786,0.50485,1.492,0.69283,1.41112,1.1098e-05,1.1098e-05,1.1098e-05
1798,18099.7,1.16508,0.67415,1.13918,0.88491,0.80713,0.84791,0.50474,1.49192,0.69277,1.41104,1.10485e-05,1.10485e-05,1.10485e-05
1799,18108.6,1.14516,0.68291,1.1352,0.88489,0.80713,0.84791,0.50475,1.49163,0.6927,1.41084,1.0999e-05,1.0999e-05,1.0999e-05
1800,18118.9,1.16236,0.6829,1.13358,0.88487,0.80713,0.84792,0.50475,1.49162,0.69269,1.41084,1.09495e-05,1.09495e-05,1.09495e-05
1801,18127.7,1.17683,0.69368,1.12713,0.88485,0.80713,0.84796,0.50475,1.49184,0.69271,1.41098,1.09e-05,1.09e-05,1.09e-05
1802,18141.4,1.16434,0.68577,1.13492,0.88484,0.80713,0.84799,0.50478,1.4916,0.69265,1.41084,1.08505e-05,1.08505e-05,1.08505e-05
1803,18150.3,1.13821,0.67651,1.11287,0.88483,0.80713,0.848,0.50456,1.49151,0.69261,1.41079,1.0801e-05,1.0801e-05,1.0801e-05
1804,18159,1.13076,0.66899,1.11781,0.88482,0.80713,0.84805,0.50454,1.49145,0.69259,1.41076,1.07515e-05,1.07515e-05,1.07515e-05
1805,18167.5,1.13288,0.66319,1.12333,0.88481,0.80713,0.84807,0.5045,1.49111,0.69259,1.41054,1.0702e-05,1.0702e-05,1.0702e-05
1806,18175.8,1.14346,0.66249,1.11133,0.88437,0.80845,0.84807,0.50453,1.49082,0.69253,1.41037,1.06525e-05,1.06525e-05,1.06525e-05
1807,18184.6,1.17554,0.68851,1.13711,0.88436,0.80845,0.84808,0.50453,1.49097,0.69255,1.41049,1.0603e-05,1.0603e-05,1.0603e-05
1808,18202.4,1.14083,0.67782,1.12588,0.88436,0.80845,0.8481,0.50456,1.4909,0.69252,1.41048,1.05535e-05,1.05535e-05,1.05535e-05
1809,18211.2,1.14542,0.66418,1.11807,0.88438,0.80845,0.84811,0.50477,1.49057,0.69236,1.41028,1.0504e-05,1.0504e-05,1.0504e-05
1810,18219.3,1.15868,0.68237,1.13305,0.88479,0.80845,0.84813,0.50502,1.49036,0.69224,1.41012,1.04545e-05,1.04545e-05,1.04545e-05
1811,18228.9,1.13633,0.67488,1.12997,0.88509,0.80845,0.84813,0.5053,1.49017,0.69209,1.40996,1.0405e-05,1.0405e-05,1.0405e-05
1812,18250.7,1.14653,0.66751,1.1288,0.88513,0.80845,0.84812,0.50526,1.49009,0.69212,1.40993,1.03555e-05,1.03555e-05,1.03555e-05
1813,18258.8,1.16082,0.68928,1.13396,0.88504,0.80845,0.84812,0.5054,1.48988,0.69211,1.40982,1.0306e-05,1.0306e-05,1.0306e-05
1814,18268.7,1.1532,0.66876,1.12169,0.88561,0.80796,0.84814,0.50548,1.4898,0.69208,1.40978,1.02565e-05,1.02565e-05,1.02565e-05
1815,18278.2,1.14036,0.66319,1.11554,0.88562,0.80801,0.84814,0.50546,1.48976,0.69207,1.40975,1.0207e-05,1.0207e-05,1.0207e-05
1816,18286.4,1.14194,0.67102,1.12405,0.88562,0.80805,0.8472,0.50536,1.48962,0.69205,1.40965,1.01575e-05,1.01575e-05,1.01575e-05
1817,18295,1.15921,0.6872,1.13447,0.88558,0.80771,0.84719,0.50537,1.48951,0.69204,1.40959,1.0108e-05,1.0108e-05,1.0108e-05
1818,18313.4,1.12683,0.67159,1.10814,0.88553,0.80734,0.84719,0.50538,1.48941,0.692,1.40952,1.00585e-05,1.00585e-05,1.00585e-05
1819,18322.5,1.13575,0.66974,1.11863,0.88553,0.80735,0.8472,0.50538,1.48934,0.69198,1.40948,1.0009e-05,1.0009e-05,1.0009e-05
1820,18330.7,1.13795,0.66676,1.11774,0.88554,0.80737,0.8472,0.50535,1.48946,0.69204,1.40956,9.9595e-06,9.9595e-06,9.9595e-06
1821,18339.1,1.14807,0.68597,1.13011,0.88554,0.80739,0.84719,0.50535,1.48974,0.69204,1.40972,9.91e-06,9.91e-06,9.91e-06
1822,18353.8,1.17244,0.68316,1.13355,0.88554,0.80741,0.84733,0.50544,1.4897,0.69203,1.40967,9.8605e-06,9.8605e-06,9.8605e-06
1823,18363.7,1.17219,0.67845,1.14418,0.88554,0.80743,0.84733,0.50544,1.48945,0.69198,1.4095,9.811e-06,9.811e-06,9.811e-06
1824,18371.8,1.16229,0.68633,1.13674,0.88555,0.80745,0.84734,0.50543,1.4893,0.69194,1.4094,9.7615e-06,9.7615e-06,9.7615e-06
1825,18380.8,1.15568,0.6744,1.1328,0.88432,0.80845,0.84733,0.50546,1.48911,0.69189,1.40926,9.712e-06,9.712e-06,9.712e-06
1826,18389.3,1.12331,0.66644,1.12091,0.88554,0.80741,0.84734,0.50543,1.48899,0.69183,1.4092,9.6625e-06,9.6625e-06,9.6625e-06
1827,18406.3,1.13294,0.66273,1.12069,0.88554,0.80736,0.84735,0.50548,1.48893,0.69179,1.40915,9.613e-06,9.613e-06,9.613e-06
1828,18415,1.13094,0.6673,1.11937,0.88428,0.80845,0.84736,0.50547,1.48877,0.69173,1.40904,9.5635e-06,9.5635e-06,9.5635e-06
1829,18423.3,1.15738,0.68079,1.13102,0.88553,0.80729,0.84739,0.50549,1.48865,0.69171,1.40898,9.514e-06,9.514e-06,9.514e-06
1830,18431.9,1.13082,0.66772,1.11901,0.88423,0.80845,0.84741,0.50554,1.48869,0.69173,1.40901,9.4645e-06,9.4645e-06,9.4645e-06
1831,18440.8,1.17013,0.69111,1.14543,0.88441,0.80845,0.8474,0.50554,1.48867,0.69172,1.40901,9.415e-06,9.415e-06,9.415e-06
1832,18458.2,1.14596,0.67817,1.13146,0.88439,0.80845,0.84743,0.50554,1.48854,0.69171,1.40892,9.3655e-06,9.3655e-06,9.3655e-06
1833,18466.8,1.12205,0.66984,1.12029,0.88437,0.80845,0.84742,0.50562,1.48851,0.69169,1.4089,9.316e-06,9.316e-06,9.316e-06
1834,18476.9,1.1239,0.66115,1.11003,0.88437,0.80845,0.84743,0.50561,1.4884,0.69178,1.4088,9.2665e-06,9.2665e-06,9.2665e-06
1835,18486.8,1.13265,0.67647,1.12999,0.88484,0.80845,0.84745,0.50578,1.48832,0.69168,1.40873,9.217e-06,9.217e-06,9.217e-06
1836,18496.4,1.13611,0.67387,1.11582,0.88309,0.80845,0.84734,0.50581,1.48811,0.69165,1.40859,9.1675e-06,9.1675e-06,9.1675e-06
1837,18514.5,1.15292,0.69233,1.13688,0.8829,0.80845,0.8473,0.5058,1.48806,0.69164,1.40856,9.118e-06,9.118e-06,9.118e-06
1838,18522.8,1.1469,0.6741,1.11665,0.8829,0.80845,0.84731,0.50579,1.48803,0.69164,1.40854,9.0685e-06,9.0685e-06,9.0685e-06
1839,18531.7,1.11888,0.66555,1.11645,0.88289,0.80845,0.8473,0.50576,1.488,0.69163,1.40852,9.019e-06,9.019e-06,9.019e-06
1840,18540.1,1.1508,0.67222,1.13091,0.88266,0.80845,0.84734,0.50567,1.48801,0.69161,1.40852,8.9695e-06,8.9695e-06,8.9695e-06
1841,18557.4,1.12996,0.65813,1.1112,0.88265,0.80845,0.84734,0.50578,1.48795,0.69158,1.40848,8.92e-06,8.92e-06,8.92e-06
1842,18567.1,1.15536,0.67697,1.12944,0.88243,0.80845,0.84734,0.50567,1.488,0.69158,1.4085,8.8705e-06,8.8705e-06,8.8705e-06
1843,18575.5,1.14218,0.66238,1.12143,0.88243,0.80845,0.84735,0.50566,1.48798,0.69155,1.40847,8.821e-06,8.821e-06,8.821e-06
1844,18583.7,1.12,0.66857,1.11502,0.88243,0.80845,0.84737,0.50566,1.4879,0.69147,1.40839,8.7715e-06,8.7715e-06,8.7715e-06
1845,18592.9,1.13814,0.68126,1.12231,0.88243,0.80845,0.84737,0.50562,1.48792,0.69147,1.40841,8.722e-06,8.722e-06,8.722e-06
1846,18601.7,1.12992,0.6588,1.12451,0.88242,0.80845,0.84737,0.50593,1.48803,0.69149,1.40848,8.6725e-06,8.6725e-06,8.6725e-06
1847,18611.9,1.13427,0.66422,1.12142,0.88243,0.80845,0.84737,0.50592,1.48797,0.69145,1.40844,8.623e-06,8.623e-06,8.623e-06
1848,18620.8,1.16319,0.68401,1.13062,0.88243,0.80845,0.8474,0.50556,1.48799,0.69143,1.40844,8.5735e-06,8.5735e-06,8.5735e-06
1849,18629,1.16456,0.68131,1.1327,0.88244,0.80845,0.84741,0.50532,1.48818,0.69143,1.40855,8.524e-06,8.524e-06,8.524e-06
1850,18637.7,1.09192,0.6504,1.10036,0.88224,0.80845,0.84738,0.50532,1.48824,0.6914,1.40858,8.4745e-06,8.4745e-06,8.4745e-06
1851,18655.2,1.15853,0.6695,1.12902,0.88225,0.80845,0.84739,0.50569,1.48819,0.69137,1.40853,8.425e-06,8.425e-06,8.425e-06
1852,18665.6,1.13348,0.66876,1.12496,0.88225,0.80845,0.84738,0.50564,1.48828,0.69137,1.40858,8.3755e-06,8.3755e-06,8.3755e-06
1853,18674.1,1.12311,0.66758,1.10802,0.88225,0.80845,0.84742,0.50566,1.48818,0.69135,1.40851,8.326e-06,8.326e-06,8.326e-06
1854,18683.2,1.13929,0.66575,1.12046,0.88224,0.80845,0.84741,0.50566,1.48796,0.6913,1.40837,8.2765e-06,8.2765e-06,8.2765e-06
1855,18691.6,1.17116,0.68619,1.1402,0.88225,0.80845,0.8474,0.50565,1.4879,0.69134,1.40834,8.227e-06,8.227e-06,8.227e-06
1856,18700.5,1.14133,0.67331,1.11593,0.88226,0.80845,0.84741,0.50607,1.48783,0.69133,1.40829,8.1775e-06,8.1775e-06,8.1775e-06
1857,18710.9,1.13807,0.67677,1.12782,0.88228,0.80845,0.84741,0.50608,1.4877,0.69129,1.40821,8.128e-06,8.128e-06,8.128e-06
1858,18725.1,1.1221,0.66214,1.11621,0.88231,0.80845,0.84742,0.50575,1.48759,0.69125,1.40814,8.0785e-06,8.0785e-06,8.0785e-06
1859,18735.1,1.14966,0.67956,1.11664,0.88233,0.80845,0.84742,0.50587,1.48755,0.69123,1.40811,8.029e-06,8.029e-06,8.029e-06
1860,18744.9,1.14994,0.68034,1.13734,0.88913,0.80517,0.84867,0.5059,1.4876,0.69122,1.40814,7.9795e-06,7.9795e-06,7.9795e-06
1861,18752.9,1.15652,0.67261,1.12316,0.88912,0.80509,0.84868,0.5059,1.48754,0.69119,1.4081,7.93e-06,7.93e-06,7.93e-06
1862,18762.6,1.15965,0.67937,1.13779,0.88911,0.805,0.84872,0.50602,1.48738,0.69109,1.40798,7.8805e-06,7.8805e-06,7.8805e-06
1863,18773.2,1.16195,0.6772,1.12512,0.88917,0.80544,0.84911,0.50606,1.4873,0.69106,1.40792,7.831e-06,7.831e-06,7.831e-06
1864,18782.7,1.12926,0.66347,1.11344,0.88232,0.80845,0.84802,0.50587,1.48733,0.69105,1.40793,7.7815e-06,7.7815e-06,7.7815e-06
1865,18799.2,1.14274,0.67554,1.12756,0.88229,0.80845,0.84802,0.50574,1.48729,0.69103,1.40791,7.732e-06,7.732e-06,7.732e-06
1866,18808.1,1.12005,0.6705,1.11211,0.88226,0.80845,0.84801,0.50575,1.48718,0.69099,1.40784,7.6825e-06,7.6825e-06,7.6825e-06
1867,18816.5,1.14373,0.67086,1.13572,0.88224,0.80845,0.848,0.50575,1.48714,0.69093,1.40779,7.633e-06,7.633e-06,7.633e-06
1868,18825.3,1.16758,0.68924,1.13931,0.88221,0.80845,0.848,0.50575,1.48714,0.69092,1.40781,7.5835e-06,7.5835e-06,7.5835e-06
1869,18839,1.13952,0.6613,1.12853,0.88219,0.80845,0.848,0.50604,1.48711,0.69089,1.40779,7.534e-06,7.534e-06,7.534e-06
1870,18850.5,1.14919,0.67547,1.1257,0.88765,0.80363,0.84801,0.50604,1.48722,0.69089,1.40786,7.4845e-06,7.4845e-06,7.4845e-06
1871,18859.4,1.13739,0.66609,1.12551,0.88764,0.80355,0.84802,0.50579,1.48739,0.69091,1.40798,7.435e-06,7.435e-06,7.435e-06
1872,18868.9,1.13983,0.67835,1.12482,0.88763,0.80348,0.84801,0.50589,1.48735,0.69089,1.40795,7.3855e-06,7.3855e-06,7.3855e-06
1873,18877.3,1.13292,0.67488,1.1111,0.88762,0.80341,0.84802,0.50589,1.48723,0.69087,1.40787,7.336e-06,7.336e-06,7.336e-06
1874,18902.2,1.13744,0.66276,1.12176,0.88212,0.80845,0.84805,0.50591,1.48716,0.69085,1.40782,7.2865e-06,7.2865e-06,7.2865e-06
1875,18910.8,1.13291,0.66331,1.10698,0.88211,0.80845,0.84806,0.50589,1.4871,0.69086,1.40777,7.237e-06,7.237e-06,7.237e-06
1876,18918.8,1.14002,0.68846,1.12395,0.8821,0.80845,0.84804,0.50588,1.48706,0.69086,1.40774,7.1875e-06,7.1875e-06,7.1875e-06
1877,18927.7,1.14079,0.67875,1.12895,0.88209,0.80845,0.84802,0.50587,1.487,0.69085,1.4077,7.138e-06,7.138e-06,7.138e-06
1878,18936.4,1.13058,0.6596,1.11653,0.88208,0.80845,0.84802,0.50609,1.48698,0.69085,1.40769,7.0885e-06,7.0885e-06,7.0885e-06
1879,18949,1.13056,0.66785,1.1127,0.88207,0.80845,0.84808,0.50612,1.48713,0.69088,1.40779,7.039e-06,7.039e-06,7.039e-06
1880,18957.9,1.13565,0.68016,1.13514,0.88916,0.80534,0.85054,0.50599,1.48724,0.6909,1.40788,6.9895e-06,6.9895e-06,6.9895e-06
1881,18967.2,1.13731,0.67633,1.13065,0.88915,0.80531,0.85054,0.50625,1.48721,0.6909,1.40787,6.94e-06,6.94e-06,6.94e-06
1882,18980.9,1.12423,0.66945,1.12097,0.88915,0.80527,0.85059,0.50632,1.48716,0.69089,1.40784,6.8905e-06,6.8905e-06,6.8905e-06
1883,18997.5,1.13667,0.65735,1.11111,0.88914,0.80524,0.8506,0.50627,1.48713,0.69089,1.40784,6.841e-06,6.841e-06,6.841e-06
1884,19005.6,1.14849,0.68276,1.13453,0.88914,0.8052,0.85062,0.50616,1.48713,0.69088,1.40785,6.7915e-06,6.7915e-06,6.7915e-06
1885,19014.7,1.14429,0.66636,1.13254,0.88913,0.80517,0.85064,0.50616,1.48706,0.69087,1.40782,6.742e-06,6.742e-06,6.742e-06
1886,19023.9,1.1397,0.67203,1.12318,0.88913,0.80514,0.85067,0.50616,1.48685,0.69084,1.40768,6.6925e-06,6.6925e-06,6.6925e-06
1887,19032.8,1.13456,0.67832,1.13788,0.88913,0.80512,0.85071,0.5062,1.48673,0.69082,1.4076,6.643e-06,6.643e-06,6.643e-06
1888,19041.2,1.15579,0.67387,1.13477,0.88912,0.80508,0.85072,0.50619,1.48668,0.6908,1.40757,6.5935e-06,6.5935e-06,6.5935e-06
1889,19050,1.147,0.66941,1.12097,0.88912,0.80504,0.85072,0.50624,1.48655,0.69078,1.40749,6.544e-06,6.544e-06,6.544e-06
1890,19058.1,1.13544,0.67517,1.12214,0.88911,0.80499,0.85072,0.50625,1.48637,0.69074,1.40737,6.4945e-06,6.4945e-06,6.4945e-06
1891,19071.2,1.14278,0.67304,1.11226,0.88911,0.80495,0.85073,0.50626,1.48632,0.69073,1.40734,6.445e-06,6.445e-06,6.445e-06
1892,19081.2,1.12884,0.66694,1.11052,0.8891,0.80492,0.85072,0.50626,1.48633,0.69072,1.40734,6.3955e-06,6.3955e-06,6.3955e-06
1893,19089,1.12241,0.66129,1.11284,0.88764,0.80357,0.85013,0.50609,1.48637,0.69071,1.40737,6.346e-06,6.346e-06,6.346e-06
1894,19098.7,1.13733,0.6705,1.11564,0.88764,0.80355,0.85016,0.50592,1.48644,0.69071,1.40742,6.2965e-06,6.2965e-06,6.2965e-06
1895,19107.3,1.14226,0.67828,1.12435,0.88764,0.80354,0.85016,0.50597,1.48634,0.69069,1.40736,6.247e-06,6.247e-06,6.247e-06
1896,19115.8,1.13658,0.65893,1.11046,0.88764,0.80353,0.85019,0.50597,1.48617,0.69065,1.40726,6.1975e-06,6.1975e-06,6.1975e-06
1897,19123.9,1.13272,0.6689,1.11946,0.88764,0.80353,0.85023,0.50585,1.48614,0.69063,1.40724,6.148e-06,6.148e-06,6.148e-06
1898,19132,1.13965,0.66563,1.11532,0.88764,0.80354,0.85023,0.50585,1.4862,0.69064,1.4073,6.0985e-06,6.0985e-06,6.0985e-06
1899,19140.8,1.11252,0.66314,1.11192,0.88764,0.80354,0.85024,0.50586,1.48619,0.69064,1.4073,6.049e-06,6.049e-06,6.049e-06
1900,19157.3,1.15382,0.67615,1.13254,0.88764,0.80353,0.85025,0.5058,1.48616,0.69061,1.40729,5.9995e-06,5.9995e-06,5.9995e-06
1901,19165.4,1.13748,0.6661,1.12821,0.88763,0.80351,0.85026,0.50581,1.4862,0.69069,1.40726,5.95e-06,5.95e-06,5.95e-06
1902,19174.7,1.13826,0.66985,1.13649,0.88763,0.80349,0.85026,0.50596,1.48631,0.69069,1.40733,5.9005e-06,5.9005e-06,5.9005e-06
1903,19182.5,1.15537,0.67979,1.13416,0.88763,0.80347,0.85025,0.50609,1.48631,0.69067,1.40733,5.851e-06,5.851e-06,5.851e-06
1904,19190.4,1.14499,0.66437,1.11183,0.88762,0.80342,0.85027,0.5061,1.48628,0.69065,1.40731,5.8015e-06,5.8015e-06,5.8015e-06
1905,19199.3,1.18893,0.69103,1.15373,0.88761,0.80336,0.85029,0.50603,1.48634,0.69064,1.40736,5.752e-06,5.752e-06,5.752e-06
